index,title,level,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination
434,★LittlE HearTs★ [DP_GOD],★13,42132eba0f850400cc3f6bbf9a6c2fe6,78.48825040404485,85.690721648861,83.72595676870031,26.1192889762478,23.65735566679025,29.6764693622972
435,飛燕草 (14KEYS-HYPER),★4,42b532927eccb605351e637e105aa3a6,27.490533828683397,40.87364085561973,39.194110824387295,22.96402409141678,22.186864255076486,29.71266342272916
436,Lunasa is my bride -bms bride- [DP ANOTHER],★5,42ee4d60519f6833d0e00d9f038dfab0,34.34712141399212,49.405637821261216,37.79242109920076,13.06508525743446,24.310402863183366,31.545711341926815
437,Light drivv -DP ANOTHER-,sl5,43033d8833436e482a5d745e0721b196,22.093078058293962,45.14075734908396,46.603973061021385,11.118092166036869,18.543022889444284,24.625902235013207
438,スプラッシュコード−０６ [ANOTHER14],★?,434a927e31eeba5b869a20101626042a,36.617373555770044,76.81262020496892,75.7877072341124,6.018553284065508,16.271502091393494,25.406182107895525
439,天空の城ヴェリエル [FINAL],★★8,437df5c3c4a070f15411a9c1c1210f08,82.14241390564776,88.53853739381451,95.50784146442655,36.042459834692416,29.778738449527825,33.43447858273698
440,Yakumo >>JOINT STRUGGLE [DP ANOTHER],★12,4385fa90647226e1e260d7291a9c9ee9,60.4702121667759,78.27940428434795,74.94710223362263,11.03484199032122,23.70586792851372,28.846445920146586
441,mom [DP Save us],★9,438ab055f0d920b181c67687cebf1cd4,41.589820899697244,59.73553535842527,46.53488002493718,14.815618537847298,27.400885375421996,29.713405115542425
442,ミライトコネクト [DP-sagINSANE],sl9,43a1e8beaf36ce9d9ddbf6b5862a3926,48.12516503871299,59.90832618569884,45.85454011209154,29.310506958186767,22.374331156899085,24.311153697156136
443,少女の檻 [DP],★7,43c450c9a5c82188b4f7a7e5678e25cc,39.73880730275254,49.413785116007105,32.87495594034006,19.030246388877195,22.754782543166776,25.32934195814206
444,霖風 [14KEYS-Insane],sl6,43d49359e87c1ed5dfb4941c0e91b2ae,34.203945937765965,46.69267939769683,23.88719661014646,20.88426507228877,17.09933988255317,24.361895385567905
445,Amnehilesie [DP Another],★7,44c6283ff029cbdeabee84fe253aaff9,26.61604710803914,50.56159523885149,48.43520905535574,9.680104022727477,20.895558451251244,28.869185331857835
446,tsundere (short.ver)DP  ξ*ﾟ‐ﾟ)ξ,★★2,44cd8807c7e8c68d48a5fc7fed97117d,41.68385369496064,69.29250157800556,63.46632025416211,9.738742093301466,28.22559557318224,27.444188668458125
447,Fading Star [kumanother],sl9,450912fa718ab2e6c6816a87ed2bad5e,40.960493207995924,53.04885850857779,46.016309065069564,13.506298303639324,21.113652425015864,26.523363026626203
448,Love's Rebirth '06 LEGEND MIX -DP-,sl2,4517d25589a16bf79795b09b95592324,23.324929161019597,39.50625005380381,30.948693450338062,13.010228198577016,11.689886957310101,27.31839904580137
449,furioso melodia [14Melodia],★★9,459a9c2b0d14dde1af79949aac2f1d2f,83.22243878532623,88.54713394473045,84.16732942138098,34.5686682599511,30.355281808334833,38.17947377645508
450,Reinforced Soul,★★8,45a08cf1c446dbbc4a174d036585e7b3,75.54907013892921,83.4763752807914,95.67156168196689,15.741231206722142,34.26511982118632,33.483101772023375
451,Just a one night love song,★5,45a80abd4279feae464db9b20ebd6dde,29.53849641543502,43.898515680964195,29.178991634685993,19.466258724249098,24.079601311324414,31.80105782111384
452,モリオンの姫 A⇒Side [kuso14A],★3,45b5343e30a0f1f1cc2420701a65b595,26.558816205572352,39.07985509029627,26.02543670203606,21.028540279178504,23.692723553143452,28.810326344911633
453,貴女と秘密の… (DP ANOTHER),★7,45d00f9d564b313dc99f84451b3802b7,35.64443980047178,51.329518447608926,31.890343413142773,17.370635910284367,24.121812089722187,28.477597199497087
454,far in the blue sky... [Another14],★5,4626e0e807fb353ca3c5230ae3a341b7,27.532853503328415,48.3709524060126,39.95091972573605,10.840889521836433,23.485698401015238,29.847199285862953
455,KRAKEN [ULTIMATE],★★4,462e3836db35ac4746efd5816c970c97,59.842937629084986,70.31674184535056,47.817984950043225,18.279001106909202,24.797842897739542,27.105343045132102
456,Schwerkraft [Fantasy],★★11,46714c59403fcddfb49a007bb6127789,98.46513191500206,98.46513191500206,97.96223942651314,26.711118580576,26.711118580576,34.31702581242048
457,Evangelize (Radio Edit),★★4,4699c925fc586bb8275f4b4645e148a5,60.6512693858169,69.3937000656484,56.61281153942666,17.347866133441073,26.97258924538623,32.57712508411399
458,トココ21 ⊂㌍㌢⊃,sl10,470c74d414f15d5f2ae9b4c3f65ca787,44.987877172233766,62.74133578131151,63.21857203240259,11.746980904742347,26.11098668834704,33.568031360138626
459,M31-BMS EDIT- Galaxy,★11,473992b28238d9c318561322c8ed7b9f,50.58336944228759,67.19843478453423,56.96965168657427,15.487510647393462,30.067940734433236,31.614471721185254
460,豪華絢爛少女 [DP Another],★3,47561ee5e4828e60af3e2bc2e3724e02,20.893206785400412,41.76228465522056,30.6917003923175,11.822744426666011,21.013282572759437,30.324114454500446
461,06 (mknrmx),sl2,47794ff2186babd108ce7852478cda68,12.376124551011863,37.88432055892096,31.645706300565863,9.202560749605292,8.829333076455391,26.23551831775324
462,Born 炎暑,★3,481ac77ffb2b15f10ec5feea4fe663bb,22.85374319582525,45.312899447803744,37.52587344062222,8.951090210915805,25.847596081171368,28.240940421945567
463,The Ray of Sunlight [kumanother],★6,483cb471cdd4e387e3d6ae8e8308b56d,25.902916574480688,46.910977630467215,36.294490453292404,15.265486227236407,23.338739597041496,30.324766649736034
464,zodiac (AFO14),★6,48b0912a4d8312f2e425c6f29a241eaf,31.80245985119404,44.93389354078327,46.4584974914498,22.528432669731927,21.826267303352722,32.03977011327924
465,Sacrificio [DP ANOTHER],sl5,48bf710c8828c3a056a3d07432dde747,28.65208244394116,49.29667898096943,47.16670040695537,12.777299213695361,18.429088825308433,40.153680759176574
466,Extinction and reproduction [DP Hyper],sl1,48d0c83af7af94c25501d16d7f9bae09,23.32270124576681,36.86420292519242,40.30325826731953,9.504040261171506,14.537641155397894,22.900448010415747
467,Ultimate Weapon [XIV 新生エオルゼア],sl10,48e3f3a439115c200f796b06e352f00f,46.40017861078752,62.97300888244976,56.114891270270576,21.81940818546186,23.70821183418013,15.313792053006207
468,SCARY BANQUET [Haunted],★★4,48e906a9c6e871fcbbfdcd3ba64f7c5b,58.755253261187875,75.07945988474428,68.62039285008339,23.688407094830218,32.72222158743681,41.44005994992897
469,"Feline, the Black...",★2,491f97a850f0e91dc73f547659ce986d,18.78360649422151,40.37315077246294,40.92999171494367,11.56674823572196,24.1105910659373,27.445451817470076
470,adolescent person -DP ANOTHER-,★3,493e7e328919e1bd6db73ec9b7f6294b,28.03685708685936,43.04678161221482,47.27923351990429,15.16171539485977,24.111679759021595,32.32877118280489
471,B.B.K.K.B.K.K. [DP ANOTHER],★1,495f513cc4b0a2fbf38addd646c396ee,17.115854090578765,32.13019088307077,25.289961512795767,10.8011607274741,15.532290313790561,27.97009281338081
472,KonfliKt Princess [DP Black Another],★10,4972ff582e11f7abb7ed1923de976ecd,42.283765975857676,64.8638485984506,58.07052504011604,11.303077871815567,31.322824981395993,31.759866231275346
473,Sesame Kingdom [Sesame Castle],sl7,497a08c7e3f370abe662bb8ff7e7a82e,39.06703589311835,57.453252771660175,49.485970159427005,19.74628178356181,32.90417838879263,38.077865615232916
474,The Green Light [14KEYS INSANE],sl3,4988380f70fe9c0d1a0197e8e5ef9643,21.885027953004727,44.00308654218979,38.149951733317714,7.717686530710048,20.15473573044999,33.82158430368307
475,事象の地平  [DP ANOTHER],★7,498be940feb77f37e638713b07cf7370,33.09991206554552,53.24666495301253,51.739642088659984,17.651952482041786,27.72458306695836,34.091903686308626
476,M31-BMS EDIT-ANOTHER,★6,49bfb44f8aa16efd94187a26cdc770d8,30.340017677111184,51.808964458144295,47.175679528887564,13.206040111210308,27.83381508311564,29.295636668923134
477,Elina (feat. Reislaufer) [DP UDong Mix],sl3,49c7d8aa17853816883a710abc557fd0,14.963225779898941,39.54866069950976,46.35808885252317,5.928777011716594,10.364788910720685,24.81077089562617
478,Andro [NuLL_P01nTeR_ExCepT10n],★12,4a02e6db3958b81a221b8e0a4836cf05,68.95229098211756,78.33311800117785,71.42961785753349,23.047062457818278,30.851765229411953,31.34577484106434
479,Andromeda [DP Another],★9,4a0cdfb39d32ff4437c2b2a9387d6753,43.48953930423893,59.73675214923826,44.589811618874485,13.045927845676053,27.910772488406618,25.568341334650988
480,彼女の言い分 -ﾋﾟｺﾋﾟｺedit- [-ｼﾞｬﾘｼﾞｬﾘedit-],★★10,4a31febc3be73679af0134c0fa84ae88,83.14018319963806,89.66045136986838,97.89345650882858,36.754046257992414,15.934121668577435,34.597034193824236
481,Illusion of Mind [DP Another],sl10,4a4fbf7e7c9a95a0b1dd34685331b9a3,49.00321076603754,64.47171718890478,77.49902931126942,25.789073259851516,25.75596479750601,23.96521474487695
482,GaRaKuTic Dream [DP えぬTHER],★11,4a5171b03c98fabe4d919ec16264c11b,54.37027577882908,66.43710351961361,68.06290803903573,16.817712323836652,28.14040365752114,30.94547509961474
483,ClowN CrowN [DP Li],sl8,4a6b5a4ad9ef995ca2ae8560094e7b7b,39.71499287055261,55.44856985602922,53.93307344402828,16.351811096450543,25.96406669215185,32.337067338235386
484,Say A Vengeance [Araceae],★★3,4ae59d5523f6216b767ff6651bf3e832,57.205426180181526,72.63626818781403,54.091134555656915,18.56462787562794,31.208785301078937,24.75487672595338
485,Central Nucleus [DP ANOTHER],sl3,4b09fc33f71a32e2c6bbc7602048ab21,26.876269740009207,41.72988693547079,36.9670377131605,15.913857827444769,23.436820946456063,33.77067593780557
486,The lost -Mausoleum-,★★10,4b1a8861423b5bd36dab677f6e8aa150,83.34395749245625,98.86333128146676,98.4054588709132,38.635699771214554,27.223602628169118,33.958868205638574
487,Judah [DP INSANE],sl9,4b2d84e3ee6fddaf678d30cb695d638a,41.53420019138522,59.205450738030464,65.67185463334643,11.020526566855583,25.60652969656016,18.05668963730301
488,Love☆Spellcard [DP-LUNATIC],★7,4b5557c75052e81d1e9ef1735ab665b5,36.683638493895394,50.14464615246627,31.70495579942863,27.238768995542486,22.311231369362293,28.124665121755363
489,EOS [DP Another],★6,4b663afded77b679552fc7a0346a4844,28.80111175523851,46.43235688509595,34.885403080525094,15.071412175929181,23.10576546480286,27.51817533274673
490,Ascension to Heaven,★5,4b7df960a95af4a87d3128c152c6bc4c,29.771391391725018,52.67020301404626,62.12170345989579,8.719123346627793,23.53019933859983,27.95565969999024
491,遥かなるインカ -CT-,★?,4b8e5cc97b862e709cef7ad20b7cef9d,39.07319212986081,71.05873618803237,62.10574575545576,5.924984319023021,14.189674711521986,24.65894902154004
492,The infant daughter Frandle's [ANOTHER],★1,4c22f3dc5e5919a303dded830b85b7b2,19.86578497775768,32.43631411029975,32.85483537062739,20.16615591742435,25.496083588274416,33.04477190875027
493,キミとボクへの葬送歌 [DP Kill],★★12,4c34ee010e9635771d7107e4a3b14c30,99.0515990861764,99.0515990861764,98.79406795785484,27.647168900269524,27.647168900269524,35.174831351664395
494,アイーシャの剣-Forcing breakthrough- [Ethereal],★10,4c4b3afd203e2c4c96ed88748fee73a0,41.98174817791619,61.2984885172692,46.59757088272726,12.354161246795345,28.762676892776938,24.737901941777643
495,MooN -DP ANOTHER-,★8,4c7cc6538f30a171dd682bdb700023e8,45.79797691472925,57.83326056234175,67.58563437752036,12.373160398528842,27.60860343393115,29.447013622771244
496,妖晶零弐 [HYPER],★3,4ce22a860f29ab3c749c36f41ec9c732,23.657779092007576,37.44631785059706,47.27218259008373,19.60426603505619,20.677049049450833,30.62989680266881
497,The Azure Box [DP EX],★10,4d010d35f0f096abe790441adb78d83f,45.95230932993972,59.211449082477976,62.70950588200905,14.180012223935995,25.77508554311613,30.148339581902082
498,Midnight -零式- Phonic,★9,4d0916ec8afc93e0879829736ef58556,37.32679016996817,60.460818014460905,58.57123031286193,15.830221066740611,28.255472080879173,31.241431190519943
499,FIONA [Fantasy],★★11,4d2362fba5a3940ce9c97763bd92a5a2,90.10354513633322,94.28760587371454,92.71024183427832,7.571154506482948,23.276927897069303,30.179336800123448
500,Bravoooo!!!! [哲学14],★★4,4d4059d4f865b94916fb2afecd648f93,63.49257316930203,78.08622093897782,69.66199695735402,16.114478160593414,27.485264388863364,32.216711888694164
501,EXILE [AFOTHER14],sl5,4d4a132f107ac41bb901e43f8c809f9d,27.249789049014705,45.205480773402904,49.86568014563388,10.783010381359494,17.47511564000368,13.749612961525584
502,Calamity Fortune [★★★★★],★★10,4d580955a77ea838b0d1db11af8af83f,88.73831161608634,98.83660107010172,98.44149758858086,34.03380936681197,27.337198794215926,34.96947032467491
503,ハードルネッサンバ [Lost worlD],★10,4d59b6c9c5e7ca79b899dc450c2a26d6,47.289090860696646,62.4837081024711,55.06586730573128,16.349539900144787,29.714967095764482,26.195512101923878
504,貴女と秘密の… (SBJK),★★6,4da7dd536f957449fd18b9b0037e0340,66.27093579058962,76.38897661436036,59.643656182805486,22.084455405723666,25.172268886966197,22.609269810839532
505,Evangelize (Radio Edit) [Gospel],★★8,4e97b5a2e1492acac9a86767c90f9748,79.71957860437955,83.8496329094784,78.99787602814867,27.0588249847434,33.346932104551485,40.78980668449576
506,Illusion of Mind [DP Black Another],★★6,4eb900021507408426508932758f18c8,61.2317182194445,83.10951875160129,80.65285333324765,23.73673911018303,30.16259783614677,27.108408804330598
507,sensitive (14AHO),★4,4f6c7017e31e5d6955a537a23fe4dba5,20.882412408224667,40.25930554752827,43.22047396831296,12.162144041003556,20.241779349248237,34.115185722655404
508,Titania [H14],★4,4f949cba5118a04a084fed5d76d2d356,24.042667751630734,49.92968576190722,51.10388184588807,10.273460937944431,26.410472390401093,26.643892200059113
509,Reinvent [DPかっぱうた],★★11,4fc34d7b6bd25611704cfa7263256572,98.92416017895114,98.92416017895114,84.09196646910098,26.79047596705227,26.79047596705227,42.17403884809629
510,beyond the limit -pluto-,★★5,4fcf4cb618f7268815dbf8c85e6cb2d8,62.54702410249258,74.80418876487128,68.55172776619794,11.709175935713283,32.183959666789754,31.41424316585005
511,Glacier heart [Danger],★★8,4ff1019c2a61c8e2aa8a93315edc76bc,73.2029211631947,81.77241344031589,69.44291514370913,22.15541147709724,23.473172895372446,44.53229088254601
512,evangelize (blurry images) [DP EXHARD],★5,50243368a2ae5d78a58696a1b4dd6717,33.02705463964792,43.50512559239341,31.480319973868138,17.305505497621226,22.561440621775986,29.550695232234663
513,pure maiden's treasure [double elder sister],sl6,50258f7ef907a028cd554710d8be1299,36.25843651684743,52.45909696731478,36.73173089856207,14.851161842701952,21.73261028860894,20.587027520994216
514,perfume of reunion -DP ANOTHER-,sl2,5053443f61297cbaff0b2e7ad5f35714,13.113509287483213,37.37271323299423,30.814893428475806,16.209882987665733,12.903067838432735,29.82562487674173
515,夢人形 -marionette dreamer-,★9,50919cd8b021326cf22ace61c43f9ebd,41.64216226601871,59.76639230703182,65.30451806024108,15.838342670217642,29.211629350351462,31.228340754724947
516,innocent infant -DP ANOTHER-,★1,50e215d9f96892b84c08232b8145045d,21.15557221180287,34.033175163832446,33.15465459741755,19.16208674738076,23.000654400280325,29.644744257767467
517,Grayed Out -Antifront- [DPA],sl8,50e2f39b3d1904bbb16d308549901a19,38.05853134453007,54.35559059921161,52.74412533681172,11.946995610003995,21.281549618070986,20.9092912415417
518,東の国のFLYING PAPARAZZI！ [DP 無茶THER],★★6,50f85ecc1cfb5e500e06ec96baa8f8ed,68.06757140299185,76.11550274038355,73.24215024706669,24.314352352945587,22.90403654638873,29.7162214243004
519,- harmonics - [ANOTHER],★9,5140f7cfde52876519efa99325f3000d,39.11598105677845,61.34697519230995,52.85141448902609,12.625407801806725,28.979386292139225,35.826262303510134
520,subconsciousness [過労],★★3,514428af6cf2aa1e9744559e121ef0ba,59.15301636563451,71.99738019705414,47.335563670064964,18.900702545384238,28.732574317415576,22.123250496391048
521,introspect [DP Another],sl1,51480d58ea703c56178cbf4aa1818ab2,15.398632301741335,31.568907897854785,40.659223381001624,12.824566218103502,11.948286716778366,30.177614200491252
522,Subjection Method [DPH],sl5,51499867f8d8531220ebfec8074c116f,21.758980764177714,45.84073591807233,43.74835793764901,8.611981557135108,16.70499279355632,42.51338651867022
523,Tuk Tuk Boshi [14keys Gibbous],★★6,51753674a7928c7213850885c646a811,67.7147641024157,72.05620475715529,70.92770471664565,25.874741589722273,25.003433029504844,35.33136129977922
524,"Theme of ""NIGHT WRITER"" -QOHMix- [14LINE]",★6,5179a3eaa5988477d03ab09ae8c876dc,34.670723778095905,50.472713843460724,58.55741432205207,12.882540372761804,23.6603895489051,27.71913719101012
525,#74 -kumanother-,★7,518ff2450da12109d1061a4392ae76b9,34.90267206551083,53.548869745906856,48.5374124949063,15.4975273228704,25.31583632748713,33.54263498514812
526,真・千年女王 [HYPER],★8,519a8ced378b05b8d72f7b81a1586af7,38.88121818348641,55.1457034830089,50.64727605763868,19.013147310948565,27.223544770021142,30.132978889280224
527,Air (DP EX2008),★10,51d1c27c841b9a6d3cc97085dec0823e,45.97973173908431,58.4235089190603,61.51200415411328,14.403747821135154,24.803960868612798,29.15589549578964
528,* Crow Solace * [DPA],sl11,51fe7ee56efa0c29890749f058679669,53.6949131540034,67.50663806094927,69.50912250036161,23.239859139684533,25.304338914996983,34.77246340930579
529,幽雅に咲かせ、墨染の桜 [DP Normal],★9,526a111eeda409cba84bba4e80e72a38,38.665637028403175,56.06184723823986,45.42357496062243,16.238998962964775,26.561402765195645,27.538276420546854
530,The Lamia 170 [DP Despair 2017],★★3,527452a03a482d56baa8a3cdf5ac09f7,57.86885973450998,69.97909770337067,73.87732881289456,16.26095152220403,25.63732425860807,33.479208891004475
531,忘れられた肖像 [DP],★★7,527cbd9a4535e4ed8cc3ac44e08e17b5,69.30149236599505,74.71443056999557,64.75517874628878,11.072857080820869,10.97755112789627,34.07755390358747
532,For No Reason,sl5,528d322a4c30c39036d8ecb9304f173b,34.88421660772458,49.47031272812291,50.05255234478425,11.58532115441426,15.32620608980014,44.072328031911994
533,ミルキーベリー・スウィートタイム [Dream],★6,529eadbbc9d5b084b415000bea16c27c,34.5505727976051,49.36800504340322,40.22431352357658,21.74065593413919,22.97321791932591,33.041618790681305
534,Third World [DP sub black another],★6,52b047f980c8a3100993efdb92bcc5f6,30.84338624581187,50.60239417711848,45.42291070651855,15.179810382100309,25.466756315817577,29.475876812517583
535,Knock It Off [4G],★★5,52e69449b16ff00c31b392a3603d16c2,66.73785801950096,83.05001313210967,70.66261449760141,19.322880233311263,29.568694435849718,41.01744770670331
536,Complex Colors -改 MIX- [DP ANOTHER],sl10,52fdcccccfe731534f011e4c3e500a6a,40.12696799245315,63.72341609617288,60.89806258250633,7.060655570137617,26.090067987536475,28.265467602320523
537,Engine [DP Another],★2,52ffc90743c0f229a15898df0408f6fe,27.174242579647128,36.03300252527932,32.90063065085014,18.60918193305637,18.965798279697147,31.252515610115815
538,テウメッサ [matrix],sl12,5319fd58fbb103bd6b6fadfc8aaafa0d,63.50357679194922,77.93022384584464,91.75901680835088,22.654409258598918,32.37803208561291,32.3500042322908
539,Luv 5 Dancer [DP Another],★1,5324f7b25a6746b903336c24250cfba8,15.30059811374309,30.609551693755765,30.227745284907225,21.410428820661352,21.849337490310063,32.64710253547365
540,Blue Shock [DPA.NOTHER+],sl8,53c2074d26127be0f7586e8def386cac,40.0822825590994,54.676025029513625,45.34051292734403,18.51830066082991,26.875952127583524,26.411327701617314
541,Ereshkigal (1.5重lover),★★10,53e02b95ed7814f489b0a7355a982789,88.6627714245992,97.90403084892557,97.24112986050146,31.56384034360251,26.57614970051395,33.79223927557893
542,Turndup [DP Another],★10,5443ad1dace97111fc9eaf8b0a4768f6,50.796234026082004,63.91100185203621,58.83928534191213,16.223799095551346,28.966481937383342,32.04866598449068
543,Gypsy gets the Tek,sl1,5471160f9a467ee2893a290138285380,11.167354453504547,33.260045411124864,42.04354824435895,7.891085603948246,6.728757530405487,20.362480686675962
544,メロンクリームソーダ概論 -夕張14-,★7,54f1b7e90ed18536512915d6174a7d74,32.29354014349789,53.31730117379,23.229545770186682,17.52049169919264,25.92278731131684,18.696922519164648
545,SALTATION -DP ANOTHER-,★★5,552811008daa129989e3c169fd9a3058,62.70864948068388,74.61268519473232,61.62094423431804,18.82312721344937,31.10724794431915,25.760931961815032
546,endemize [E-ANOTHER],sl0,5589dc6b48dfa1d345b8ff06457f51dd,12.997383288580815,28.610973985929373,11.513939994945803,20.378073263211476,21.748435554141402,44.44660901330896
547,AVALON [EX14],★10,55f9b89d0f80c7705bed12fe3eafe5e3,44.36165600984559,64.29587942150549,63.04049069760249,9.809430372611882,22.984237228785137,29.907253262858468
548,月時計　Last・Dial (DPA+),sl11,564c3e9978f9863253bb8c4f00a796c2,48.51376079591868,69.02913156127374,64.92882545093775,11.706688591302537,31.659689050294453,36.396392588280804
549,Spiral History [Hysterie],★★8,566d465ef6a55d3a57101b0226a5954b,72.5294592950322,83.04264608488019,78.83152447221445,26.759787723646795,28.649280373245553,35.37321315032618
550,海神寓拝 [14ANOTHER],★4,5694930e4b233ea8b62b42b9b8e48fee,27.081244085893264,43.53412074370691,18.05972036613677,17.165502045744518,24.67567818356712,24.18468391893794
551,幸なる旋律 -the solitary melody- [幸子EX],★8,56cd029611642ac229b4106066007aa9,41.11735365918563,56.6405891788342,50.13868916517011,13.093350418271347,28.029922564913306,33.78646003523002
552,Castor(BMS edit) -7+7key-,★8,56cf6e8ea38bcb1c30a5798b200dc091,40.125685246454985,57.01796894507003,46.266559913694515,15.884928515974197,28.129907751945506,28.649469760922162
553,C. H. C. [D. H. C.],★5,56d362024e483b7d2951515582e3db6b,30.17472141234125,46.47733982893332,47.51371227108404,14.49470837253764,22.8345776421984,32.43161503522776
554,私のヒトミ,sl12,56dee1bccba7f5505d2076e4c5ac2b9b,62.597396912149506,75.85676563911895,75.1867940943832,16.42277394077629,23.80817254525554,35.419035080108074
555,Gerard [Fantasy],★★8,56f1b63f4af0dbf5017c56ef1450d679,78.76525691280693,88.39601232798813,94.61304532978842,26.87469117723903,29.02661779504362,33.711356375571725
556,A-chasing-Y [DPINSA.NE],sl8,56fb12dbf24ac83b4a02364c88734567,39.88217485965449,54.87497412527774,47.72920817452859,14.454170513792317,27.14702777956896,34.52057515913745
557,Yellow Smile (bms edit) [Type/D],★2,56fb2939e516dbf5585a00334668b32f,18.627186674396746,40.471522591766934,30.08560833958262,6.683406398319536,16.426704442835884,18.33589741611054
558,Her Majesty [DP ANOTHER],★4,5714518cd4c687d48e5472ae802caaff,24.760513045365187,44.24075765380341,28.93167627993054,13.562733747392153,26.051843596307304,23.249313227841256
559,Nice Magicgirls VS scary Walpurgis [Insane14],sl10,5716fa9af418d60d552390de80cb0b3e,44.2001003336876,58.758627781472015,55.4550480828281,15.310376152752585,15.186504590523803,17.974025550467914
560,Echoes from Pangaea,sl9,57182e1504854ce3d6de10b813ce6abf,42.149018817610525,56.50990967719825,49.4331057595317,14.382543491958465,28.13827473676885,38.19953378181328
561,SUPERNOVA [MASTER DOUBLE],★?,5722c63bcceab4376e42cdc8ba024803,47.07931272272903,66.96735004123803,65.39295272615342,4.759594800235275,14.197641085613608,26.626196940192795
562,Acacia [DP ANOTHER],sl0,5734e3760fa0f8e5925829d07b639af9,10.489882705040136,29.449244694577068,29.986747903674797,25.067256739461726,20.39202891971282,26.009176825063605
563,悲伽羅香「水蓮」〜花弁〜 [鬼14],★★8,575c7bfc14d5af7fc336c39c2ac53525,74.18495496309498,75.6950370680245,66.31364185749737,26.332988952132002,28.013292401134954,19.61892391620337
564,eth剣 (DP CHALLENGE),★★7,57848920aba3eab87faac0ffd12332c8,71.48646921982584,88.16270192754247,84.3601090713996,19.733802615264924,27.577250098034508,35.37696476757888
565,藍煉の人形 [DPA.NOTHER],sl4,57bf2117e01dba19e4fa172ade61d400,18.40255939100649,40.09605669054472,34.70711467601731,17.227377365576558,21.143915968647878,29.54395807662707
566,AXION [A14],★5,57d3748e27cbcfb94cc2e0099ac224be,26.29485312760862,43.46452724207391,44.185994725273325,19.78618520419558,23.36949346576045,31.931973481229274
567,Valkyrie Revolutia [Gram],★★3,57e114f1b2c9455ed8f9d06daa96c514,57.45751932501395,74.6770336516912,76.20855249483222,22.14858399714614,31.860831175123405,37.330621031008846
568,Dr.Genesis [DP ANOTHER],★8,5814a6d0ca2802eeb9db92ccf9a936f8,37.25236631054368,54.61872605521115,53.6315624185401,16.391662295928167,26.20909354602389,28.27686710351556
569,only my railgun [DPA],★★3,581d1787c6f232135eb4c3bf252fa862,56.984833836821345,70.10341166609918,68.60570429189917,16.67985239378521,23.14834259804181,32.57379880700142
570,Jack o' Lantern ≧w≦,sl10,581dfb81c885d9b7b6ea868bf3524a47,50.48513512407578,62.96053645515667,58.76970361519979,20.370727592050567,29.122902548595658,34.468917375155556
571,プナイプナイげんそう [DP ☆NOTHER ~ 無限の彼方までおやすみプナイ ~],sl11,584450308e2b02b3a71a3979c16cdb4f,43.7710320516083,66.29698940256388,68.75368262296034,14.931818083942055,29.037968044493677,30.70938505802039
572,Celestial Axes [HARD DP],★★11,586571d5a1c8005b2121e5193e749df5,99.66270364412868,99.66270364412868,99.46732648886298,27.67071705419207,27.67071705419207,34.956217118695434
573,Red -reduction division- [Sadistic14],★11,586a0047f7e60e8977fc4825a726152d,50.7364258475066,64.76324837688558,64.44977989060179,19.28982176708038,29.236018361703547,31.10939144534386
574,Blink [DP ANOTHER],★2,5874feb27cd560cc6094d4a8669e4def,17.435100963861764,39.64389510938886,36.59193327826968,14.117134744401683,26.20996393002683,29.78485612497258
575,"!nterroban(?, [happy14]",sl10,58c7cc7fabd94b15b0569843063dd3a7,45.45216673618469,66.37654283766834,61.95141008551891,10.407004056023071,24.41953860600505,39.96534505254776
576,L9,sl11,59084302deb34b9bd015a1abe02d6b23,53.94840250817791,65.48057717612599,55.37280567499811,18.482379682623588,28.47261859595318,22.32593545060855
577,星蝕セクエンス  [INSANE],★★99,591ee4b5a82b1abaaeb85b690a39facf,79.04393172980701,88.54937916267947,70.73407173042385,15.029524542717375,29.2572896915015,15.988095771269375
578,ハルトマンの妖怪少女〜VirusⅤ [A14],★8,593eb23b82eeb01bc782515e96011602,40.2817368889082,59.38887228305791,58.605532320023315,14.658653332861409,31.554465016321494,31.12419758949658
579,ポケットモンスター BW2 アイリス戦 -One More Extra Stage-,sl10,594878a019df01f5412b72853b03484c,49.69042494683009,64.47997857783962,56.59643036970552,13.246386106169885,28.08785405210105,35.98279829109163
580,Speed Dial [ANOTHER14],★2,596e85ed0cf6f68b7600d87d8742f254,16.61671094352501,39.17489473107668,39.00080065478159,11.688575615595779,23.686353375280767,26.543905235140503
581,SCARY BANQUET [DP ANOTHER],sl4,59909bc8c4d6f0788e04cc632e63e6d1,28.919705336252072,43.673482806007826,43.11298600509919,15.779319587448322,13.35445132076858,22.75688505822877
582,Postliminium [DP INSANE],sl8,59ab1c484a6bbbdf3b13d0a34036e639,35.382592526337085,55.375455112519845,41.69663267256045,16.035615463258925,21.009044183275186,47.114620686752
583,タマモッチ -ダイエット-,sl12,59bee181c697177bc186fdde396c0cc9,50.65991675324236,74.17717318912962,72.35974001852622,21.38294730659204,26.656958967705183,44.331949302898025
584,Kaiden Aura (Animal Land),★★7,59c5b24677754cfd68db132e6673f3a4,73.09479749864569,87.87611573649689,92.8704876945049,24.292182073690068,26.684316512800233,32.20506193988706
585,キメラ [EX14],★★5,5a054301fcac3a9de0c5a924ab459218,62.69782760734023,74.81918381867759,68.33466659264886,20.133279762346934,29.88756299721981,27.759864444778298
